기지국명,NE_ID,VLAN_ID,IP,GW,RS_IP,DU TYPE,CH_0,CH_1,CH_2
SLR_O서귀성산신풍A0,24802,2379,33.6.94.136,33.6.94.129,10.113.99.118,DU15,850M,,
SLR_O서귀거린사슴A0,24803,1849,10.110.212.8,10.110.212.1,10.113.99.118,DU15,850M,,
SL_W서귀남원신흥B0,24804,2358,33.6.89.72,33.6.89.65,10.113.226.8,DU25,850M,,
SL_W제주조천선흘RA0,24805,2307,33.6.76.136,33.6.76.129,10.113.226.8,DU25,850M,850M,
SLB_W나주혁신A3,332,1399,10.111.99.136,10.111.99.129,10.113.99.118,DU25,850M,2.6G,2.1G
SLB_W나주혁신A4,333,1399,10.111.99.144,10.111.99.129,10.113.99.118,DU25,850M,2.6G,2.1G
SL_W전주삼천남초A1,50012,1705,10.110.176.24,10.110.176.1,10.113.229.8,DU25,850M,2.6G,
SLB_O전북혁신뱅크A6,50155,1740,10.110.184.206,10.110.184.193,10.113.229.8,DU15,850M,2.6G,2.1G
SL_M전주동산동A1,50156,2278,33.6.69.72,33.6.69.65,10.113.229.8,DU30A,850M,2.6G,2.1G
SLR_W장성북하중평RA0,406,2262,33.6.65.72,33.6.65.65,10.113.223.18,DU25,850M,850M,
SLN_O장성북하중평A0,407,2262,33.6.65.80,33.6.65.65,10.113.223.18,DU15,850M,2.6G,
SLB_W남원동충뱅크A2,41060,1579,10.110.144.136,10.110.144.129,10.113.223.38,DU25,850M,2.6G,
SLB_W남원동충뱅크A3,41061,2137,33.6.184.16,33.6.184.16,10.113.223.38,DU25,850M,2.6G,
SL_O영암역리RB0,701,2245,33.6.111.16,33.6.111.1,10.113.99.118,DU15,850M,2.6G,
SL_O장흥물축제B1,704,2280,33.6.119.208,33.6.119.193,10.113.222.8,DU15,850M,,
SL_M광주동광주D0,16794,1006,10.110.1.104,10.110.1.65,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주중흥국사B4,16795,1034,10.110.8.72,10.110.8.65,10.113.225.8,DU25,850M,2.6G,2.1G
SL_W광주소태동A2,16796,1015,10.110.3.168,10.110.3.129,10.113.225.8,DU25,850M,2.6G,2.1G
SL_M광주광신대B0,33220,1004,10.111.0.216,10.111.0.193,10.113.227.8,DU25,850M,2.6G,2.1G
SL_W광주지야B0,33222,1003,10.111.0.160,10.111.0.129,10.113.227.8,DU25,850M,2.6G,
SL_M서귀표선성읍RB0,24811,2386,33.6.96.80,33.6.96.65,10.113.226.8,DU30A,850M,2.6G,
SL_M서귀영어마을RA1,24813,2368,33.6.91.208,33.6.91.193,10.113.226.8,DU30A,850M,,2.1G
SL_W담양담양RA1,705,2261,33.6.65.8,33.6.65.1,10.113.223.18,DU25,850M,2.6G,2.1G
SL_M군산옥봉A1,8477,2275,33.6.68.144,33.6.68.129,10.113.224.8,DU30A,850M,,2.1G
SL_M군산대야지경A1,8478,2347,33.6.86.144,33.6.86.129,10.113.224.8,DU30A,850M,,2.1G
SL_M익산금마C1,8479,2017,33.6.4.16,33.6.4.1,10.113.224.8,DU30A,850M,,2.1G
SL_W익산여산B0,8480,2009,33.6.2.16,33.6.2.1,10.113.224.8,DU25,850M,2.6G,2.1G
SL_M함평나비RB1,24818,2267,33.6.116.144,33.6.116.129,10.113.223.18,DU30A,,2.1G,
SL_O제주조천교래A0,24819,2399,33.6.99.136,33.6.99.129,10.113.226.8,DU15,850M,2.6G,
SLN_O제주조천교래A0,24820,2399,33.6.99.144,33.6.99.129,10.113.226.8,DU15,850M,850M,
SL_M순천학구RB1,41703,2054,33.6.163.88,33.6.163.65,10.113.228.8,DU30A,850M,,2.1G
SL_O순천수평RB0,41704,2048,33.6.161.208,33.6.161.193,10.113.228.8,DU15,850M,,2.1G
SL_M순천금평RC1,41705,2045,33.6.161.16,33.6.161.1,10.113.228.8,DU30A,850M,,2.1G
SL_M순천해룡호두RC1,41706,2233,33.6.58.24,33.6.58.1,10.113.228.8,DU30A,850M,,2.1G
SL_O곡성압록RB0,236,2083,33.6.170.144,33.6.170.129,10.113.99.88,DU15,850M,,2.1G
SL_M여수신풍공항RB1,41062,2215,33.6.53.144,33.6.53.129,10.113.228.8,DU30A,850M,2.6G,2.1G
SL_M남원오리정A0,41063,2129,33.6.182.8,33.6.182.1,10.113.223.38,DU30A,850M,,2.1G
SL_M남원주생지당A0,41064,2130,33.6.182.72,33.6.182.65,10.113.223.38,DU30A,850M,,2.1G
SL_O임실읍내B0,41065,2146,33.6.186.80,33.6.186.80,10.113.229.8,DU15,850M,,2.1G
SL_W제주여고사로A0,24698,1882,10.110.220.72,10.110.220.65,10.113.99.88,DU25,850M,2.6G,2.1G
SL_M순천왕지남가RD0,41067,2049,33.6.162.8,33.6.162.1,10.113.228.8,DU30A,850M,2.6G,2.1G
SL_M순천왕지남가RB0,41068,2049,33.6.162.16,33.6.162.1,10.113.228.8,DU30A,850M,2.6G,2.1G
SL_M순천왕지남가RB1,41069,2049,33.6.162.24,33.6.162.1,10.113.228.8,DU30A,850M,2.6G,
SL_M순천왕지남가RC1,41070,2049,33.6.162.32,33.6.162.1,10.113.228.8,DU30A,850M,2.6G,2.1G
SL_M광양옥곡원월RD1,41668,2290,33.6.72.88,33.6.72.65,10.113.223.28,DU30A,850M,,
SL_W여수LG화학NCCB0,41071,1212,10.110.52.232,10.110.52.193,10.113.223.28,DU25,850M,2.6G,
SL_M영광군서남계RC0,24823,2360,33.6.139.208,33.6.139.193,10.113.223.18,DU30A,850M,,
SLB_W광주두암뱅크A5,16802,1009,10.110.2.8,10.110.2.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주운암뱅크A6,33224,1039,10.110.9.152,10.110.9.129,10.113.227.8,DU25,850M,2.6G,
SL_M고흥용정RC1,237,2523,33.6.255.144,33.6.255.129,10.113.99.88,DU30A,850M,,2.1G
SL_OB해남고도A0,334,2133,33.6.33.8,33.6.33.1,10.113.222.8,DU15,850M,850M,2.1G
SL_OB해남고도B0,335,2133,33.6.33.16,33.6.33.1,10.113.222.8,DU15,850M,850M,2.1G
SL_M고창읍내군청C0,49152,2108,33.6.26.208,33.6.26.193,10.113.223.38,DU30A,850M,2.6G,2.1G
SLR_W제주구좌송당A0,24824,2327,33.6.81.136,33.6.81.129,10.113.226.8,DU25,850M,,2.1G
SL_W제주구좌송당A1,24825,2327,33.6.81.144,33.6.81.129,10.113.226.8,DU25,850M,,
SL_O제주조천대흘A0,24827,2318,33.6.79.80,33.6.79.65,10.113.226.8,DU15,850M,,
SL_M장성영천RD1,487,2204,33.6.100.208,33.6.100.193,10.113.223.18,DU30A,850M,,2.1G
SL_M광주도덕삼도RD0,33067,2197,33.6.49.24,33.6.49.1,10.113.227.8,DU30A,850M,2.6G,2.1G
SL_W진도남동B0,336,2395,33.6.148.136,33.6.148.129,10.113.222.8,DU25,850M,,2.1G
SL_W진도남동B1,337,2395,33.6.148.144,33.6.148.129,10.113.222.8,DU25,850M,,
SL_M서귀남원넉시C1,24829,2361,33.6.90.16,33.6.90.1,10.113.226.8,DU30A,850M,,
SL_M서귀대정신도RD0,24830,2370,33.6.92.80,33.6.92.65,10.113.226.8,DU30A,850M,,2.1G
SL_W서귀대정상모B0,24831,2369,33.6.92.8,33.6.92.1,10.113.226.8,DU25,850M,,2.1G
SL_M제주애월하귀E0,24608,2315,33.6.78.144,33.6.78.129,10.113.226.8,DU30,850M,,2.1G
SL_W서귀남원서성로A0,24605,2364,33.6.90.200,33.6.90.193,10.113.226.8,DU25,850M,,2.1G
SL_W완주소양해월B0,49911,2141,33.6.185.16,33.6.185.16,10.113.229.8,DU25,850M,,
SL_W완주봉동B0,49912,2280,33.6.69.208,33.6.69.193,10.113.229.8,DU25,850M,,2.1G
SL_W나주교원RB0,706,2161,33.6.40.16,33.6.40.1,10.113.99.118,DU25,850M,,2.1G
SL_W나주봉황유곡RA0,710,2168,33.6.41.200,33.6.41.193,10.113.99.118,DU25,850M,2.6G,
SLR_W나주교원RC0,711,2161,33.6.40.24,33.6.40.1,10.113.99.118,DU25,850M,2.6G,2.1G
SLB_W화순화순읍RB0,1008,2019,33.6.154.136,33.6.154.129,10.113.99.88,DU25,850M,2.6G,2.1G
SLB_W화순화순읍RB1,1009,2019,33.6.154.144,33.6.154.129,10.113.99.88,DU25,850M,2.6G,
SLB_W화순화순읍RB2,1010,2019,33.6.154.152,33.6.154.129,10.113.99.88,DU25,850M,2.6G,
SL_W여수율촌조화RB0,41072,2246,33.6.61.80,33.6.61.65,10.113.228.8,DU25,850M,,2.1G
SL_W장성남면월곡RA0,712,2207,33.6.101.136,33.6.101.129,10.113.223.18,DU25,850M,,
SL_W장성남면월곡RA1,713,2207,33.6.101.144,33.6.101.129,10.113.223.18,DU25,850M,,
SL_W장성남면월곡RA2,714,2207,33.6.101.152,33.6.101.129,10.113.223.18,DU25,850M,2.6G,
SL_M장성동화남평RC0,715,2194,33.6.48.80,33.6.48.65,10.113.223.18,DU25,850M,,2.1G
SL_M장성동화남평RC1,716,2194,33.6.48.72,33.6.48.65,10.113.223.18,DU25,850M,,
SL_M장성동화남평RB1,717,2194,33.6.48.88,33.6.48.65,10.113.223.18,DU25,850M,2.6G,
SL_M장성서삼장산RC0,719,2208,33.6.101.208,33.6.101.193,10.113.223.18,DU25,850M,2.6G,
SL_W장성축령산RA0,720,2209,33.6.102.8,33.6.102.1,10.113.223.18,DU25,850M,,
SL_W장성축령산A1,721,2209,33.6.102.16,33.6.102.1,10.113.223.18,DU25,850M,2.6G,
SL_W장성황룡필암RA0,722,2211,33.6.102.136,33.6.102.129,10.113.223.18,DU25,850M,,
SL_M장성황룡필암RB0,723,2211,33.6.102.144,33.6.102.129,10.113.223.18,DU30A,850M,2.6G,
SL_W서귀남원서성로A1,24832,2364,33.6.90.208,33.6.90.193,10.113.226.8,DU25,850M,,
SLB_W서귀강정A2,24833,1883,10.110.220.176,10.110.220.129,10.113.99.118,DU25,850M,2.6G,
SLR_W영암독천RA0,75,2281,33.6.120.8,33.6.120.1,10.113.99.118,DU25,850M,,2.1G
SL_W영암독천RA1,76,2281,33.6.120.16,33.6.120.1,10.113.99.118,DU25,850M,,2.1G
SL_M부안터미널B1,8349,2075,33.6.18.152,33.6.18.129,10.113.223.38,DU30A,850M,,2.1G
SL_W완주안덕B0,50160,2272,33.6.67.200,33.6.67.193,10.113.229.8,DU25,850M,,
SL_M완도개포RA0,90,2300,33.6.124.200,33.6.124.193,10.113.222.8,DU30A,850M,,2.1G
SLR_W서귀성산고성TA0,24577,2374,33.6.93.72,33.6.93.65,10.113.226.8,DU25,850M,2.6G,2.1G
SLB_W광주중흥국사B5,32810,1051,10.110.12.160,10.110.12.129,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주중흥국사B6,32811,1051,10.110.12.168,10.110.12.129,10.113.225.8,DU25,850M,2.6G,2.1G
SL_W나주촌곡RB0,488,2160,33.6.39.208,33.6.39.193,10.113.99.118,DU25,850M,2.6G,2.1G
SLB_W전주우아뱅크B5,50126,1775,10.110.193.180,10.110.193.129,10.113.229.8,DU25,850M,2.6G,2.1G
SLB_W전북혁신뱅크A2,50147,1740,10.110.184.210,10.110.184.193,10.113.229.8,DU25,850M,2.6G,2.1G
SLB_W광주주월국사A0,16390,1052,10.110.12.202,10.110.12.193,10.113.225.8,DU25,850M,2.6G,
SLB_W광주주월국사A1,16391,1052,10.110.12.204,10.110.12.193,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월국사A2,16392,1052,10.110.12.206,10.110.12.193,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월국사A3,16393,1052,10.110.12.210,10.110.12.193,10.113.225.8,DU25,850M,2.6G,
SLB_W광주주월국사A4,16394,1052,10.110.12.212,10.110.12.193,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월국사A5,16395,1052,10.110.12.214,10.110.12.193,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월국사A6,16396,1052,10.110.12.218,10.110.12.193,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주첨단뱅크B3,32780,1042,10.110.10.94,10.110.10.65,10.113.227.8,DU25,850M,2.6G,2.1G
SLB_W광주첨단뱅크B4,32781,1042,10.110.10.102,10.110.10.65,10.113.227.8,DU25,850M,2.6G,2.1G
SLB_W여수여서국사B1,41449,1199,10.110.49.170,10.110.49.129,10.113.223.28,DU25,850M,2.6G,
SLB_W여수공화국사A5,41484,1352,10.110.87.224,10.110.87.193,10.113.223.28,DU25,850M,2.6G,2.1G
SL_W제주봉개B1,24711,1933,10.110.233.8,10.110.233.1,10.113.226.8,DU25,850M,2.6G,2.1G
SL_W광양중동국사A0,41707,1132,10.110.32.224,10.110.32.193,10.113.228.8,DU25,850M,2.6G,
SL_W광양중동국사A1,41708,1132,10.110.32.232,10.110.32.193,10.113.228.8,DU25,850M,2.6G,2.1G
SL_W광양중동국사A2,41709,1132,10.110.32.240,10.110.32.193,10.113.228.8,DU25,850M,2.6G,2.1G
SL_M부안운산C1,8350,2118,33.6.29.72,33.6.29.65,10.113.223.38,DU30A,850M,,
SLB_W광주교환국사2D0,16400,1049,10.111.12.8,10.111.12.1,10.113.225.8,DU25,850M,2.6G,
SLB_W광주교환국사2D1,16401,1049,10.111.12.16,10.111.12.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주교환국사2D2,16402,1049,10.111.12.24,10.111.12.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주교환국사2D3,16403,1049,10.111.12.32,10.111.12.1,10.113.225.8,DU25,850M,2.6G,2.1G
SL_W서귀서홍A0,24740,1886,10.110.221.88,10.110.221.65,10.113.226.8,DU25,850M,2.6G,
SLB_W나주혁신A5,338,1399,10.111.99.152,10.111.99.129,10.113.99.118,DU25,850M,2.6G,2.1G
SL_O임실읍내B1,50148,2146,33.6.186.88,33.6.186.65,10.113.229.8,DU15,850M,,2.1G
SL_W제주애월광령A0,24580,2304,33.6.75.200,33.6.75.193,10.113.226.8,DU25,850M,2.6G,
SL_M완도개포RA1,987,2300,33.6.124.208,33.6.124.193,10.113.222.8,DU30A,850M,,
SL_W광주광주대C1,16999,1027,10.110.6.136,10.110.6.129,10.113.225.8,DU25,850M,,2.1G
SL_W진도남동B2,339,2395,33.6.148.152,33.6.148.129,10.113.222.8,DU25,850M,,
SLB_W광주첨단뱅크B5,32790,1002,10.111.0.89,10.111.0.65,10.113.227.8,DU25,850M,2.6G,2.1G
SLB_W광주첨단뱅크B6,32791,1002,10.111.0.97,10.111.0.65,10.113.227.8,DU25,850M,2.6G,2.1G
SLB_W광주첨단뱅크xC0,32792,1002,10.111.0.105,10.111.0.65,10.113.227.8,DU25,850M,2.6G,
SLB_W광주첨단뱅크xC1,32793,1002,10.111.0.113,10.111.0.65,10.113.227.8,DU25,850M,2.6G,2.1G
SLB_O제주노형뱅크B2,24721,1957,10.110.239.24,10.110.239.1,10.113.226.8,DU15,850M,,2.1G
SL_M제주조천RB1,24601,2319,33.6.79.152,33.6.79.129,10.113.226.8,DU30A,850M,850M,2.1G
SLB_W제주노형뱅크B1,24640,1957,10.110.239.16,10.110.239.1,10.113.226.8,DU25,850M,,2.1G
SL_W목포용해주공A0,1011,1339,10.111.84.136,10.111.84.129,10.113.222.8,DU25,850M,2.6G,2.1G
SL_W목포용해주공A1,1012,1339,10.111.84.144,10.111.84.129,10.113.222.8,DU25,850M,2.6G,2.1G
SLR_W광양광영A0,41080,1129,10.110.32.40,10.110.32.1,10.113.223.28,DU25,850M,2.6G,2.1G
SL_W광양광영B0,41081,1129,10.110.32.48,10.110.32.1,10.113.223.28,DU25,850M,2.6G,
SL_W광양광영B1,41082,1129,10.110.32.54,10.110.32.1,10.113.223.28,DU25,850M,,2.1G
SL_W제주제대정문B1,24745,1975,10.110.243.160,10.110.243.129,10.113.226.8,DU25,850M,2.6G,2.1G
SL_W광주첨단뱅크A0,33790,1002,10.111.0.80,10.111.0.65,10.113.227.8,DU25,850M,2.6G,2.1G
SL_W광주첨단뱅크A1,33791,1002,10.111.0.120,10.111.0.65,10.113.227.8,DU25,850M,2.6G,2.1G
SL_M제주노형광평A0,24578,1841,10.110.210.8,10.110.210.1,10.113.226.8,DU30,850M,2.6G,2.1G
SL_M제주노형광평B0,24579,1841,10.110.210.16,10.110.210.1,10.113.226.8,DU30,850M,2.6G,
SL_M제주노형광평A1,24581,1841,10.110.210.24,10.110.210.1,10.113.226.8,DU30,850M,2.6G,
SL_W광주우산국사1A1,33787,1046,10.111.11.72,10.111.11.65,10.113.227.8,DU25,850M,2.6G,2.1G
SLB_W광주하남뱅크B5,33789,1052,10.111.12.209,10.111.12.193,10.113.227.8,DU25,850M,2.6G,2.1G
SL_M장성북이백암RC1,778,2157,33.6.39.16,33.6.39.1,10.113.223.18,DU25,850M,,
SL_M장성북이백암RC0,777,2157,33.6.39.8,33.6.39.1,10.113.223.18,DU25,850M,2.6G,
SLB_W전주우아뱅크B6,50121,1675,10.110.168.160,10.110.168.129,10.113.229.8,DU25,850M,2.6G,2.1G
SL_M여수중흥삼거리C1,41416,1366,10.110.91.88,10.110.91.65,10.113.228.8,DU30A,850M,2.6G,2.1G
SL_M여수중흥삼거리D0,41415,1366,10.110.91.96,10.110.91.65,10.113.228.8,DU30A,850M,2.6G,2.1G
SL_OA화순도곡면RA0,161,2209,33.6.52.8,33.6.52.1,10.113.99.88,DU15,850M,850M,
SLB_W광주중흥국사B7,16422,1044,10.110.10.232,10.110.10.193,10.113.225.8,DU25,850M,,2.1G
SL_M제주아라A0,24656,1840,10.110.209.208,10.110.209.193,10.113.226.8,DU30A,850M,2.6G,2.1G
SL_M제주아라A1,24652,1840,10.110.209.216,10.110.209.193,10.113.226.8,DU30A,850M,2.6G,
SL_M제주아라B1,24654,1840,10.110.209.224,10.110.209.193,10.113.226.8,DU30A,850M,2.6G,
SL_W광주대동고A2,16830,1025,10.110.6.40,10.110.6.1,10.113.225.8,DU25,850M,,2.1G
SLB_W광주주월학동B0,16805,1017,10.110.4.9,10.110.4.1,10.113.225.8,DU25,850M,2.6G,
SLB_W광주주월학동B1,16806,1017,10.110.4.17,10.110.4.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월학동B2,16807,1017,10.110.4.25,10.110.4.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월학동B3,16808,1017,10.110.4.33,10.110.4.1,10.113.225.8,DU25,850M,2.6G,
SLB_W광주주월학동B4,16809,1041,10.110.10.9,10.110.10.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월학동B5,16810,1041,10.110.10.17,10.110.10.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월학동C0,16811,1017,10.110.4.41,10.110.4.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월학동C1,16812,1041,10.110.10.25,10.110.10.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월학동C2,16813,1041,10.110.10.33,10.110.10.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월학동C3,16814,1041,10.110.10.41,10.110.10.1,10.113.225.8,DU25,850M,2.6G,
SLB_W광주주월학동C4,16815,1017,10.110.4.49,10.110.4.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주주월학동C5,16816,1017,10.110.4.57,10.110.4.1,10.113.225.8,DU25,850M,2.6G,
SLR_W영광불갑사RA0,535,2282,33.6.120.72,33.6.120.65,10.113.223.18,DU25,850M,,2.1G
SLB_W광주농성뱅크A5,16616,1055,10.111.13.152,10.111.13.129,10.113.225.8,DU25,850M,2.6G,2.1G
SL_W서귀남원성판B0,24797,2363,33.6.90.144,33.6.90.129,10.113.226.8,DU25,850M,2.6G,
SL_W서귀남원서성로B0,24752,2364,33.6.90.216,33.6.90.193,10.113.226.8,DU25,850M,,
SL_W무안삼향오룡A0,516,1433,10.111.108.8,10.111.108.1,10.113.223.18,DU25,850M,2.6G,2.1G
SLB_W익산동산뱅크A3,8696,1545,10.111.136.8,10.111.136.1,10.113.224.8,DU25,850M,2.6G,2.1G
SLB_W익산동산뱅크A4,8697,2022,33.6.5.88,33.6.5.88,10.113.224.8,DU25,850M,2.6G,2.1G
SL_T서귀성산수산B0,24834,2377,33.6.94.16,33.6.94.1,10.113.226.8,DU30,850M,850M,2.1G
SLB_W광주서동국사A0,16500,1035,10.110.8.136,10.110.8.129,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주서동국사A1,16501,1035,10.110.8.144,10.110.8.129,10.113.225.8,DU25,850M,2.6G,
SLB_W광주서동국사A2,16502,1045,10.110.11.40,10.110.11.1,10.113.225.8,DU25,850M,2.6G,
SLB_W광주서동국사A3,16503,1045,10.110.11.48,10.110.11.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주서동국사A4,16504,1035,10.110.8.152,10.110.8.129,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주서동국사A5,16505,1045,10.110.11.10,10.110.11.1,10.113.225.8,DU25,850M,2.6G,2.1G
SLB_W광주서동국사B0,16506,1045,10.110.11.18,10.110.11.1,10.113.225.8,DU25,850M,2.6G,
SL_W완주봉동B1,49913,2280,33.6.69.216,33.6.69.193,10.113.229.8,DU25,850M,,2.1G
SL_W서귀성산온평A0,24836,2397,33.6.99.8,33.6.99.1,10.113.226.8,DU25,850M,,
SL_T서귀표선세화B0,24835,2388,33.6.96.208,33.6.96.193,10.113.226.8,DU30,850M,,
SL_M순천해룡호두RD0,41712,2233,33.6.58.16,33.6.58.1,10.113.228.8,DU30A,850M,,2.1G
SL_T익산황등B0,8694,2011,33.6.2.152,33.6.2.129,10.113.224.8,DU30,850M,2.6G,2.1G
SL_T제주한림협재B0,24853,2328,33.6.81.208,33.6.81.193,10.113.99.88,DU30,850M,,
SL_T제주납읍목장B0,24854,2312,33.6.77.208,33.6.77.193,10.113.99.88,DU30,850M,850M,2.1G
SL_T제주한림금악C0,24855,2352,33.6.87.216,33.6.87.193,10.113.99.88,DU30,850M,850M,
SL_T제주외도C0,24856,1858,10.110.214.104,10.110.214.65,10.113.99.88,DU30,850M,2.6G,2.1G
SL_T제주애월봉성C0,24857,2314,33.6.78.80,33.6.78.65,10.113.99.88,DU30,850M,850M,
SL_T제주애월하귀C0,24858,2315,33.6.78.152,33.6.78.129,10.113.99.88,DU30,850M,,2.1G
SL_T제주한경조수B0,24859,2341,33.6.85.16,33.6.85.1,10.113.99.88,DU30,850M,850M,
SL_T제주한림교차B0,24860,2338,33.6.84.80,33.6.84.65,10.113.99.88,DU30,850M,,2.1G
SL_T제주여고사로A0,24844,1882,10.110.220.80,10.110.220.65,10.113.99.88,DU30,850M,2.6G,
SL_T제주구좌세화A0,24846,2340,33.6.84.208,33.6.84.193,10.113.226.8,DU30,850M,,
SL_T제주구좌종달A0,24847,2398,33.6.99.80,33.6.99.65,10.113.226.8,DU30,850M,,
SL_T제주구좌송당A0,24848,2327,33.6.81.152,33.6.81.129,10.113.226.8,DU30,850M,,
SL_T제주구좌평대A0,24837,2323,33.6.80.152,33.6.80.129,10.113.226.8,DU30,850M,,
SL_T제주조천대흘A0,24838,2318,33.6.79.88,33.6.79.65,10.113.226.8,DU30,850M,,
SL_T제주세인트A0,24839,2325,33.6.81.16,33.6.81.1,10.113.226.8,DU30,850M,,
SL_T제주조천와산A0,24840,2317,33.6.79.16,33.6.79.1,10.113.226.8,DU30,850M,,
SL_T제주봉개A0,24842,1933,10.110.233.32,10.110.233.1,10.113.226.8,DU30,850M,,
SL_T제주조천교래A0,24845,2399,33.6.99.152,33.6.99.129,10.113.226.8,DU30,850M,,
SL_T제주하이트A0,24849,1921,10.110.230.24,10.110.230.1,10.113.99.88,DU30,850M,,
SL_T제주구좌대천A0,24850,2320,33.6.79.216,33.6.79.193,10.113.226.8,DU30,850M,,
SL_T제주구좌김녕A0,24851,2326,33.6.81.80,33.6.81.65,10.113.226.8,DU30,850M,,
SL_T제주조천선흘A0,24852,2307,33.6.76.144,33.6.76.129,10.113.226.8,DU30,850M,,
SL_T완주용진상운B0,49914,2279,33.6.69.152,33.6.69.129,10.113.229.8,DU30,850M,,2.1G
SL_W여수안산RB0,40960,2230,33.6.57.80,33.6.57.65,10.113.228.8,DU25,850M,2.6G,
SL_W여수안산RB1,40961,2230,33.6.57.88,33.6.57.65,10.113.228.8,DU25,850M,2.6G,2.1G
SL_T서귀상효C0,24862,2101,33.6.150.32,33.6.150.1,10.113.226.8,DU30,850M,,2.1G
SL_T서귀색달SKYC0,24863,2391,33.6.97.160,33.6.97.129,10.113.226.8,DU30,850M,850M,
SL_T서귀하예C0,24864,2400,33.6.99.224,33.6.99.193,10.113.226.8,DU30,850M,2.6G,2.1G
SL_T서귀하효B0,24865,2102,33.6.150.80,33.6.150.65,10.113.226.8,DU30,850M,,
SL_T서귀안덕화순1B0,24861,2385,33.6.96.16,33.6.96.1,10.113.99.118,DU30,850M,850M,2.1G
SL_T강진남성B0,1013,2221,33.6.105.16,33.6.105.1,10.113.222.8,DU30,850M,,2.1G
SL_T강진남성B1,1014,2221,33.6.105.24,33.6.105.1,10.113.222.8,DU30,850M,,2.1G
SL_W여수복산RB0,41200,2231,33.6.57.144,33.6.57.129,10.113.228.8,DU25,850M,,2.1G
SLB_T나주혁신B0,17000,1434,10.111.108.72,10.111.108.65,10.113.99.118,DU30,850M,2.6G,2.1G
SLR_W완도청산도청RA0,800,2321,33.6.130.8,33.6.130.1,10.113.222.8,DU25,850M,,2.1G
SLR_W고흥강산RA0,245,2535,33.26.2.136,33.26.2.129,10.113.99.88,DU25,850M,,
SL_W여수LG화학NCCA2,41710,1212,10.110.52.224,10.110.52.193,10.113.223.28,DU25,850M,2.6G,2.1G
SL_M장성삼계수산RB0,472,2296,33.6.123.200,33.6.123.193,10.113.223.18,DU30A,850M,,
SL_M제주애월봉성B0,8639,2314,33.6.78.88,33.6.78.65,10.113.226.8,DU30A,850M,,2.1G
SLB_W남원동충뱅크B2,41059,1579,10.110.144.168,10.110.144.129,10.113.223.38,DU25,850M,,2.1G
SLB_T익산역전뱅크B0,8695,2023,33.6.5.136,33.6.5.129,10.113.224.8,DU30,850M,2.6G,
SLB_W전주효자뱅크A5,50065,1700,10.110.174.244,10.110.174.193,10.113.229.8,DU25,850M,2.6G,2.1G
SLB_T전주우아뱅크C0,50116,1775,10.110.168.176,10.110.168.129,10.113.229.8,DU30,850M,,2.1G
SL_T익산영등중B0,8764,1549,10.111.137.32,10.111.137.1,10.113.224.8,DU30,850M,2.6G,2.1G
SLB_T여수여서국사C0,40962,1367,10.110.91.136,10.110.91.129,10.113.223.28,DU30,850M,,2.1G
SLB_T서귀뱅크B0,24866,1948,10.110.236.200,10.110.236.193,10.113.99.118,DU30,850M,2.6G,2.1G
SL_T서귀호근산록B0,24867,1893,10.110.223.24,10.110.223.1,10.113.226.8,DU30,850M,,
SL_TA신안읍내A0,667,2424,33.6.205.200,33.6.205.193,10.113.222.8,DU30,850M,850M,
SL_T완주봉동공단B0,50139,2345,33.6.86.32,33.6.86.1,10.113.229.8,DU30,850M,2.6G,2.1G
SL_T영광백학B0,527,2264,33.6.115.208,33.6.115.193,10.113.223.18,DU30,850M,,2.1G
SL_T목포중앙병원B0,1015,1135,10.111.33.144,10.111.33.129,10.113.222.8,DU30,850M,2.6G,2.1G
SL_T서귀중문관광C0,24869,1950,10.110.237.80,10.110.237.65,10.113.226.8,DU30,850M,,2.1G
SL_T제주애월유수B0,24806,2310,33.6.77.88,33.6.77.65,10.113.99.88,DU30,850M,850M,2.1G
SL_T제주유수암B0,24807,2333,33.6.83.16,33.6.83.1,10.113.99.88,DU30,850M,,
